borough_name,website,site_name,os_addressbase_uprn,borough_code,address1,address2,address3,ward_2018_name,ward_2018_code,longitude,easting,latitude,northing,BOROUGH,Cultural Venue Type,gss_code,runtime
City of Westminster,http://iclr.co.uk/,Incorporated Council of Law Reporting for England and Wales,10033591744,E09000033,Megarry House 119 Chancery Lane,,,St. James's,E05000644,-0.11167291171205168,530903.3996732148,51.51440862056141,181295.98926960124,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.victimsupport.org.uk/,Victim Support National Centre,10033595943,E09000033,Octavia House ,50 Banner Street,,Marylebone High Street,E05000641,-0.1436038392227663,528669.9056302262,51.52097037421777,181968.83280784887,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://psychoanalysis.org.uk/archive/view-archive-collections,Archives of the British Psychoanalytical Society,10033595987,E09000033,Institute of Psychoanalysis Bryon House ,112A Shirland Road,,Harrow Road,E05000635,-0.19437826547825493,525132.6936303686,51.52664588716159,182511.68979020516,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.christian-conservatives.org.uk/,Conservative Christian Fellowship,10033598461,E09000033,CCHQ ,30 Millbank ,,Vincent Square,E05000646,-0.1259238180193835,529976.5672493476,51.49272185807043,178859.43307039916,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.aagbi.org/,Association of Anaesthetists of Great Britain and Ireland,10033598850,E09000033,21 Portland Place,,,West End,E05000649,-0.14510941213528084,528569.9247754625,51.51939349006495,181790.86486974952,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.garrickclub.co.uk/library/,Garrick Club Library,10033599098,E09000033,Garrick Club ,15 Garrick Street,,St. James's,E05000644,-0.12624176836603498,529901.6160645791,51.511305928411836,180925.04268534586,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.rgs.org/,Royal Geographical Society,10033599795,E09000033,Foyle Reading Room Royal Geographical Society (with IBG) ,1 Kensington Gore,,Knightsbridge and Belgravia,E05000637,-0.17524409754782247,526529.3353390695,51.501503093701466,179749.22581591347,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.westminster.org.uk/about/our-history/archives-and-collections/,Westminster School Archive,10033600108,E09000033,17 Dean's Yard,,,St. James's,E05000644,-0.12826320282534356,529798.613300503,51.498208813523085,179465.31576029083,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.svp.org.uk/,St Vincent de Paul Society (England & Wales) Ltd,10033600315,E09000033,14 Blandford Street,,,Marylebone High Street,E05000641,-0.1526648353463178,528048.0376625137,51.51862244124187,181691.8772211696,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://www.thefa.com/,Football Association,10033604804,E09000033,25 Soho Square,,,West End,E05000649,-0.13112801033912314,529551.7011440735,51.515160823984736,181344.9596188817,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.rcpath.org/,Royal College of Pathologists,10033604994,E09000033,2 Carlton House Terrace,,,St. James's,E05000644,-0.13326898489736236,529429.7083462982,51.50580651279388,180301.15379968082,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.ltmuseum.co.uk/,London Transport Museum,10033620435,E09000033,Covent Garden,,,St. James's,E05000644,-0.12122161784825108,530247.5414993172,51.512124902855476,181025.02869522525,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.airleague.co.uk/,Air League,10033625553,E09000033,3 Whitehall Court,NA,,St. James's,E05000644,-0.13246110892879048,529502.6803550704,51.49984046683524,179639.27925027098,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.iwm.org.uk/visits/churchill-war-rooms,Imperial War Museum: Churchill War Rooms,10033636263,E09000033,Clive Steps ,King Charles Street ,Westminster,St. James's,E05000644,-0.12937736202400937,529710.0195157912,51.50217907380803,179904.75160732865,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.rcog.org.uk/,Royal College of Obstetricians and Gynaecologists,10033637999,E09000033,Information Services ,27 Sussex Place Regent's Park,,Regent's Park,E05000643,-0.16209327383325697,527371.2018698116,51.52680998948909,182585.70131186675,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.canninghouse.org/library/,Canning House Library,100023000000,E09000033,2 Belgrave Square,,,Knightsbridge and Belgravia,E05000637,-0.15439837284270413,527979.015540717,51.50034959592487,179657.25910955376,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.anglochileansociety.org/,Anglo-Chilean Society,100023000000,E09000033,12 Devonshire Street,,,Marylebone High Street,E05000641,-0.14662912229037933,528456.9544732985,51.522079348103695,182086.80789875175,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.ssje.org/,Society of St John the Evangelist,100023000000,E09000033,St Edward's House ,22 Great College Street,,St. James's,E05000644,-0.12846916119037172,529785.615558964,51.49775347107029,179414.32532332744,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.reformclub.com/,Reform Club,100023000000,E09000033,104 Pall Mall,,,St. James's,E05000644,-0.1334378897797582,529415.7130568887,51.50660955316132,180390.1369016036,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.london.edu/experience/campus-services/library,London Business School Library,100023000000,E09000033,Sussex Place ,,,Regent's Park,E05000643,-0.16135278185363858,527423.1899988721,51.52658256211708,182561.70641417126,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.madametussauds.com/?utm_campaign=coukredirect,Madame Tussaud's Ltd,100023000000,E09000033,Marylebone Road,,,Regent's Park,E05000643,-0.15502601773391675,527872.0844741683,51.52296709553464,182170.78491469525,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.lords.org/lords/tours-and-museum/museum/our-departments/mcc-library/,Marylebone Cricket Club Library,100023000000,E09000033,Lord's Cricket Ground ,St John's Wood,,Regent's Park,E05000643,-0.1728150203917939,526620.3721924222,51.52943246564281,182858.64126071293,Westminster,Archives,E09000033,11/27/2022
Lambeth,https://www.ifaw.org/united-kingdom/frontpage,International Fund for Animal Welfare Charitable Trust,100023000000,E09000022,87-90 Albert Embankment,,,Prince's,E05000427,-0.12371333545372953,530143.5351915405,51.48796534325724,178334.5388928685,Westminster,Archives,E09000033,11/27/2022
Lambeth,https://www.ramblers.org.uk/,Ramblers Association,100023000000,E09000022,2nd Floor Camelford House ,87-90 Albert Embankment,,Prince's,E05000427,-0.12371333545372953,530143.5351915405,51.48796534325724,178334.5388928685,Westminster,Archives,E09000033,11/27/2022
Lambeth,https://gardenmuseum.org.uk/archive/,Garden Museum Archives,100023000000,E09000022,Garden Museum ,5 Lambeth Palace Road,,Bishop's,E05000416,-0.12019535992693732,530367.4846499772,51.49504922675156,179128.38620188925,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.japansociety.org.uk/,Japan Society,100023000000,E09000033,Swire House ,59 Buckingham Gate,,St. James's,E05000644,-0.13650922897210396,529226.7385348846,51.49808832666507,179437.31447961985,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://www.cayzer.com/,Cayzer Family Archive,100023000000,E09000033,Cayzer House ,30 Buckingham Gate,,St. James's,E05000644,-0.13904365513817504,529047.7793133003,51.49918071672336,179554.29014886543,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://grengds.com/static.php?content_id=12,Grenadier Guards Regimental Archives,100023000000,E09000033,Wellington Barracks ,Birdcage Walk,,St. James's,E05000644,-0.13764207829644287,529142.7597522439,51.49998579906752,179646.2737847218,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://scotsguards.org/category/news/rhq/,Scots Guards Regimental Headquarters,100023000000,E09000033,Wellington Barracks, Birdcage Walk,,St. James's,E05000644,-0.13764207829644287,529142.7597522439,51.49998579906752,179646.2737847218,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.nam.ac.uk/explore/welch-regiment,The Welsh Regiment,100023000000,E09000033,Regimental Headquarters  CRO 3-10  WG 2-27,,,St. James's,E05000644,-0.13764207829644287,529142.7597522439,51.49998579906752,179646.2737847218,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://duchyofcornwall.org/contact-details.html,Duchy of Cornwall Office,100023000000,E09000033,10 Buckingham Gate,,,St. James's,E05000644,-0.14111657586556192,528901.812603638,51.499933007127595,179634.27334461198,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.conservativehome.com/tag/conservative-research-department,Conservative Party Research Department,100023000000,E09000033, 25 Victoria Street,,,St. James's,E05000644,-0.1325885281940069,529498.6788777278,51.49813387831674,179449.31536785566,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://ieep.eu/,Institute for European Environmental Policy,100023000000,E09000033,15 Queen Anne's Gate,,,St. James's,E05000644,-0.13307444323408774,529458.6909295899,51.50034483102397,179694.26832011016,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.toryclubs.co.uk/,Association of Conservative Clubs Ltd,100023000000,E09000033,24 Old Queen Street,,,St. James's,E05000644,-0.1308862941591843,529608.6592994864,51.501002420445154,179771.25555583346,Westminster,Archives,E09000033,11/27/2022
